CAMPUS,CAMPNAME,DISTRICT,DISTNAME,CNTYNAME,COUNTY,REGION,CFLCHART,CFLALTED,PAIRNAME,PAIRCAMP,GRDTYPE,GRDSPAN
"'129910001","SCURRY-ROSSER H S","'129910","SCURRY-ROSSER ISD","KAUFMAN","'129","'10","N","N"," "," ","S","'09 - 12"
"'129910041","SCURRY-ROSSER MIDDLE","'129910","SCURRY-ROSSER ISD","KAUFMAN","'129","'10","N","N"," "," ","M","'04 - 08"
"'129910101","SCURRY-ROSSER EL","'129910","SCURRY-ROSSER ISD","KAUFMAN","'129","'10","N","N"," "," ","E","'EE - 03"
"'130801001","OAKS ACADEMY","'130801","MEADOWLAND CHARTER DISTRICT","KENDALL","'130","'20","Y","N"," "," ","B","'03 - 12"
"'130801003","STEPPING STONES ACADEMY","'130801","MEADOWLAND CHARTER DISTRICT","KENDALL","'130","'20","Y","Y"," "," ","B","'03 - 12"
"'130901001","BOERNE H S","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","S","'09 - 12"
"'130901002","BOERNE - SAMUEL V CHAMPION H S","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","S","'09 - 12"
"'130901041","BOERNE MIDDLE NORTH","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","M","'06 - 08"
"'130901042","BOERNE MIDDLE SOUTH","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","M","'06 - 08"
"'130901043","VOSS MIDDLE","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","M","'06 - 08"
"'130901101","CURINGTON EL","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","E","'EE - 05"
"'130901102","FABRA EL","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","E","'EE - 05"
"'130901103","FAIR OAKS RANCH EL","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","E","'EE - 05"
"'130901104","KENDALL EL","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","E","'EE - 05"
"'130901105","CIBOLO CREEK EL","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","E","'EE - 05"
"'130901106","VAN RAUB EL","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","E","'EE - 05"
"'130901107","HERFF EL","'130901","BOERNE ISD","KENDALL","'130","'20","N","N"," "," ","E","'EE - 05"
"'130902001","COMFORT H S","'130902","COMFORT ISD","KENDALL","'130","'13","N","N"," "," ","S","'09 - 12"
"'130902041","COMFORT MIDDLE","'130902","COMFORT ISD","KENDALL","'130","'13","N","N"," "," ","M","'06 - 08"
"'130902101","COMFORT EL","'130902","COMFORT ISD","KENDALL","'130","'13","N","N"," "," ","E","'EE - 05"
"'131001103","SARITA EL","'131001","KENEDY COUNTY WIDE CSD","KENEDY","'131","'02","N","N"," "," ","E","'PK - 06"
"'132902001","JAYTON SCHOOLS","'132902","JAYTON-GIRARD ISD","KENT","'132","'17","N","N"," "," ","B","'PK - 12"
"'133901001","CENTER POINT H S","'133901","CENTER POINT ISD","KERR","'133","'20","N","N"," "," ","S","'09 - 12"
"'133901041","CENTER POINT MIDDLE","'133901","CENTER POINT ISD","KERR","'133","'20","N","N"," "," ","M","'06 - 08"
"'133901101","CENTER POINT EL","'133901","CENTER POINT ISD","KERR","'133","'20","N","N"," "," ","E","'EE - 05"
"'133902101","HUNT SCHOOL","'133902","HUNT ISD","KERR","'133","'20","N","N"," "," ","E","'PK - 08"
"'133903001","TIVY H S","'133903","KERRVILLE ISD","KERR","'133","'20","N","N"," "," ","S","'09 - 12"
"'133903041","PETERSON MIDDLE","'133903","KERRVILLE ISD","KERR","'133","'20","N","N"," "," ","M","'06 - 08"
"'133903101","DANIELS EL","'133903","KERRVILLE ISD","KERR","'133","'20","N","N"," "," ","E","'KG - 05"
"'133903102","STARKEY EL","'133903","KERRVILLE ISD","KERR","'133","'20","N","N"," "," ","E","'KG - 05"
"'133903103","NIMITZ EL","'133903","KERRVILLE ISD","KERR","'133","'20","N","N"," "," ","E","'KG - 05"
"'133903105","HILL COUNTRY H S","'133903","KERRVILLE ISD","KERR","'133","'20","N","Y"," "," ","S","'10 - 12"
"'133903107","EARLY CHILDHOOD CENTER","'133903","KERRVILLE ISD","KERR","'133","'20","N","N","FRED H TALLY EL","'133903109","E","'EE - PK"
"'133903109","FRED H TALLY EL","'133903","KERRVILLE ISD","KERR","'133","'20","N","N"," "," ","E","'KG - 05"
"'133904001","INGRAM TOM MOORE H S","'133904","INGRAM ISD","KERR","'133","'20","N","N"," "," ","S","'09 - 12"
"'133904042","INGRAM MIDDLE","'133904","INGRAM ISD","KERR","'133","'20","N","N"," "," ","M","'06 - 08"
"'133904101","INGRAM EL","'133904","INGRAM ISD","KERR","'133","'20","N","N"," "," ","E","'EE - 05"
"'133905101","DIVIDE EL","'133905","DIVIDE ISD","KERR","'133","'20","N","N"," "," ","E","'PK - 06"
"'134901001","JUNCTION H S","'134901","JUNCTION ISD","KIMBLE","'134","'15","N","N"," "," ","S","'09 - 12"
"'134901041","JUNCTION MIDDLE","'134901","JUNCTION ISD","KIMBLE","'134","'15","N","N"," "," ","M","'06 - 08"
"'134901101","JUNCTION EL","'134901","JUNCTION ISD","KIMBLE","'134","'15","N","N"," "," ","E","'PK - 05"
"'135001001","GUTHRIE SCHOOL","'135001","GUTHRIE CSD","KING","'135","'17","N","N"," "," ","B","'PK - 12"
"'136901001","BRACKETT H S","'136901","BRACKETT ISD","KINNEY","'136","'20","N","N"," "," ","S","'09 - 12"
"'136901041","BRACKETT J H","'136901","BRACKETT ISD","KINNEY","'136","'20","N","N"," "," ","M","'06 - 08"
"'136901101","JONES ELEMENTARY/INTERMEDIATE SCHOOL","'136901","BRACKETT ISD","KINNEY","'136","'20","N","N"," "," ","E","'EE - 05"
"'137901001","H M KING H S","'137901","KINGSVILLE ISD","KLEBERG","'137","'02","N","N"," "," ","S","'09 - 12"
"'137901041","GILLETT MIDDLE","'137901","KINGSVILLE ISD","KLEBERG","'137","'02","N","N"," "," ","M","'06 - 08"
"'137901105","HARVEY EL","'137901","KINGSVILLE ISD","KLEBERG","'137","'02","N","N"," "," ","E","'EE - 05"
"'137901109","HARREL EL","'137901","KINGSVILLE ISD","KLEBERG","'137","'02","N","N"," "," ","E","'PK - 05"
"'137901110","PEREZ EL","'137901","KINGSVILLE ISD","KLEBERG","'137","'02","N","N"," "," ","E","'EE - 05"
"'137902041","RICARDO MIDDLE","'137902","RICARDO ISD","KLEBERG","'137","'02","N","N"," "," ","M","'05 - 08"
"'137902101","RICARDO EL","'137902","RICARDO ISD","KLEBERG","'137","'02","N","N"," "," ","E","'EE - 04"
"'137903001","KAUFER H S","'137903","RIVIERA ISD","KLEBERG","'137","'02","N","N"," "," ","S","'09 - 12"
"'137903042","DE LA PAZ MIDDLE","'137903","RIVIERA ISD","KLEBERG","'137","'02","N","N"," "," ","M","'06 - 08"
"'137903101","NANNY EL","'137903","RIVIERA ISD","KLEBERG","'137","'02","N","N"," "," ","E","'PK - 05"
"'137904001","SANTA GERTRUDIS ACADEMY H S","'137904","SANTA GERTRUDIS ISD","KLEBERG","'137","'02","N","N"," "," ","S","'09 - 12"
"'137904101","SANTA GERTRUDIS SCHOOL","'137904","SANTA GERTRUDIS ISD","KLEBERG","'137","'02","N","N"," "," ","E","'PK - 08"
"'138902001","KNOX CITY SCHOOL","'138902","KNOX CITY-O'BRIEN CISD","KNOX","'138","'09","N","N"," "," ","B","'PK - 12"
"'138903001","MUNDAY SECONDARY","'138903","MUNDAY CISD","KNOX","'138","'09","N","N"," "," ","B","'06 - 12"
"'138903101","MUNDAY EL","'138903","MUNDAY CISD","KNOX","'138","'09","N","N"," "," ","E","'PK - 05"
"'138904001","BENJAMIN SCHOOL","'138904","BENJAMIN ISD","KNOX","'138","'09","N","N"," "," ","B","'PK - 12"
"'139905001","CHISUM H S","'139905","CHISUM ISD","LAMAR","'139","'08","N","N"," "," ","S","'09 - 12"
"'139905041","CHISUM MIDDLE","'139905","CHISUM ISD","LAMAR","'139","'08","N","N"," "," ","M","'06 - 08"
"'139905101","CHISUM EL","'139905","CHISUM ISD","LAMAR","'139","'08","N","N"," "," ","E","'EE - 05"
"'139909002","PARIS H S","'139909","PARIS ISD","LAMAR","'139","'08","N","N"," "," ","S","'09 - 12"
"'139909008","TRAVIS H S OF CHOICE","'139909","PARIS ISD","LAMAR","'139","'08","N","Y"," "," ","S","'09 - 12"
"'139909042","PARIS J H","'139909","PARIS ISD","LAMAR","'139","'08","N","N"," "," ","M","'07 - 08"
"'139909105","GIVENS EARLY CHILDHOOD CENTER","'139909","PARIS ISD","LAMAR","'139","'08","N","N","JUSTISS EL","'139909108","E","'EE - PK"
"'139909108","JUSTISS EL","'139909","PARIS ISD","LAMAR","'139","'08","N","N"," "," ","E","'KG - 04"
"'139909109","AIKIN EL","'139909","PARIS ISD","LAMAR","'139","'08","N","N"," "," ","E","'KG - 04"
"'139909111","LAMAR COUNTY HEAD START","'139909","PARIS ISD","LAMAR","'139","'08","N","N","AIKIN EL","'139909109","E","'PK - PK"
"'139909112","CROCKETT INT","'139909","PARIS ISD","LAMAR","'139","'08","N","N"," "," ","M","'05 - 06"
"'139911002","NORTH LAMAR H S","'139911","NORTH LAMAR ISD","LAMAR","'139","'08","N","N"," "," ","S","'09 - 12"
"'139911042","FRANK STONE MIDDLE","'139911","NORTH LAMAR ISD","LAMAR","'139","'08","N","N"," "," ","M","'06 - 08"
"'139911101","W L HIGGINS EL","'139911","NORTH LAMAR ISD","LAMAR","'139","'08","N","N","BAILEY INT","'139911104","E","'EE - 01"
"'139911102","AARON PARKER EL","'139911","NORTH LAMAR ISD","LAMAR","'139","'08","N","N"," "," ","E","'PK - 05"
"'139911103","CECIL EVERETT EL","'139911","NORTH LAMAR ISD","LAMAR","'139","'08","N","N"," "," ","E","'02 - 03"
"'139911104","BAILEY INT","'139911","NORTH LAMAR ISD","LAMAR","'139","'08","N","N"," "," ","E","'04 - 05"
"'139912001","PRAIRILAND H S","'139912","PRAIRILAND ISD","LAMAR","'139","'08","N","N"," "," ","S","'09 - 12"
"'139912041","PRAIRILAND J H","'139912","PRAIRILAND ISD","LAMAR","'139","'08","N","N"," "," ","M","'06 - 08"
"'139912101","BLOSSOM EL","'139912","PRAIRILAND ISD","LAMAR","'139","'08","N","N"," "," ","E","'EE - 05"
"'139912102","DEPORT EL","'139912","PRAIRILAND ISD","LAMAR","'139","'08","N","N"," "," ","E","'PK - 05"
"'140901001","AMHERST SCHOOL","'140901","AMHERST ISD","LAMB","'140","'17","N","N"," "," ","B","'PK - 12"
"'140904001","LITTLEFIELD H S","'140904","LITTLEFIELD ISD","LAMB","'140","'17","N","N"," "," ","S","'09 - 12"
"'140904041","LITTLEFIELD J H","'140904","LITTLEFIELD ISD","LAMB","'140","'17","N","N"," "," ","M","'06 - 08"
"'140904102","LITTLEFIELD EL","'140904","LITTLEFIELD ISD","LAMB","'140","'17","N","N"," "," ","E","'03 - 05"
"'140904103","LITTLEFIELD PRI","'140904","LITTLEFIELD ISD","LAMB","'140","'17","N","N","LITTLEFIELD EL","'140904102","E","'PK - 02"
"'140905002","OLTON H S","'140905","OLTON ISD","LAMB","'140","'17","N","N"," "," ","S","'09 - 12"
"'140905041","OLTON J H","'140905","OLTON ISD","LAMB","'140","'17","N","N"," "," ","M","'06 - 08"
"'140905102","HP WEBB EL","'140905","OLTON ISD","LAMB","'140","'17","N","N"," "," ","E","'EE - 05"
"'140907001","SPRINGLAKE-EARTH H S","'140907","SPRINGLAKE-EARTH ISD","LAMB","'140","'17","N","N"," "," ","S","'08 - 12"
"'140907101","SPRINGLAKE-EARTH ELEM/MIDDLE SCHOOL","'140907","SPRINGLAKE-EARTH ISD","LAMB","'140","'17","N","N"," "," ","E","'PK - 07"
"'140908001","SUDAN H S","'140908","SUDAN ISD","LAMB","'140","'17","N","N"," "," ","S","'08 - 12"
"'140908101","SUDAN EL","'140908","SUDAN ISD","LAMB","'140","'17","N","N"," "," ","E","'PK - 07"
"'141901001","LAMPASAS H S","'141901","LAMPASAS ISD","LAMPASAS","'141","'12","N","N"," "," ","S","'09 - 12"
"'141901041","LAMPASAS MIDDLE","'141901","LAMPASAS ISD","LAMPASAS","'141","'12","N","N"," "," ","M","'06 - 08"
"'141901102","KLINE WHITIS EL","'141901","LAMPASAS ISD","LAMPASAS","'141","'12","N","N"," "," ","E","'EE - 05"
"'141901103","HANNA SPRINGS EL","'141901","LAMPASAS ISD","LAMPASAS","'141","'12","N","N"," "," ","E","'PK - 05"
"'141901105","TAYLOR CREEK EL","'141901","LAMPASAS ISD","LAMPASAS","'141","'12","N","N"," "," ","E","'EE - 05"
"'141902001","LOMETA SCHOOL","'141902","LOMETA ISD","LAMPASAS","'141","'12","N","N"," "," ","B","'EE - 12"
"'142901001","COTULLA H S","'142901","COTULLA ISD","LA SALLE","'142","'20","N","N"," "," ","S","'09 - 12"
"'142901041","FRANK NEWMAN MIDDLE","'142901","COTULLA ISD","LA SALLE","'142","'20","N","N"," "," ","M","'06 - 08"
"'142901102","RAMIREZ-BURKS EL","'142901","COTULLA ISD","LA SALLE","'142","'20","N","N"," "," ","E","'EE - 05"
"'142901104","ENCINAL EL","'142901","COTULLA ISD","LA SALLE","'142","'20","N","N"," "," ","E","'PK - 05"
"'143901001","HALLETTSVILLE H S","'143901","HALLETTSVILLE ISD","LAVACA","'143","'03","N","N"," "," ","S","'09 - 12"
"'143901041","HALLETTSVILLE J H","'143901","HALLETTSVILLE ISD","LAVACA","'143","'03","N","N"," "," ","M","'05 - 08"
"'143901101","HALLETTSVILLE EL","'143901","HALLETTSVILLE ISD","LAVACA","'143","'03","N","N"," "," ","E","'PK - 04"
"'143902001","MOULTON H S","'143902","MOULTON ISD","LAVACA","'143","'03","N","N"," "," ","S","'07 - 12"
"'143902101","MOULTON EL","'143902","MOULTON ISD","LAVACA","'143","'03","N","N"," "," ","E","'EE - 06"
"'143903001","SHINER H S","'143903","SHINER ISD","LAVACA","'143","'03","N","N"," "," ","S","'07 - 12"
"'143903101","SHINER EL","'143903","SHINER ISD","LAVACA","'143","'03","N","N"," "," ","E","'EE - 06"
"'143904101","VYSEHRAD EL","'143904","VYSEHRAD ISD","LAVACA","'143","'03","N","N"," "," ","E","'PK - 08"
"'143905101","SWEET HOME EL","'143905","SWEET HOME ISD","LAVACA","'143","'03","N","N"," "," ","E","'PK - 08"
"'143906101","EZZELL EL","'143906","EZZELL ISD","LAVACA","'143","'03","N","N"," "," ","B","'PK - 12"
"'144901001","GIDDINGS H S","'144901","GIDDINGS ISD","LEE","'144","'13","N","N"," "," ","S","'09 - 12"
"'144901041","GIDDINGS MIDDLE","'144901","GIDDINGS ISD","LEE","'144","'13","N","N"," "," ","M","'06 - 08"
"'144901101","GIDDINGS EL","'144901","GIDDINGS ISD","LEE","'144","'13","N","N"," "," ","E","'EE - 03"
"'144901103","GIDDINGS INT","'144901","GIDDINGS ISD","LEE","'144","'13","N","N"," "," ","E","'04 - 05"
"'144902001","LEXINGTON H S","'144902","LEXINGTON ISD","LEE","'144","'13","N","N"," "," ","S","'09 - 12"
"'144902041","LEXINGTON MIDDLE","'144902","LEXINGTON ISD","LEE","'144","'13","N","N"," "," ","M","'06 - 08"
"'144902101","LEXINGTON EL","'144902","LEXINGTON ISD","LEE","'144","'13","N","N"," "," ","E","'EE - 05"
"'144903001","DIME BOX SCHOOL","'144903","DIME BOX ISD","LEE","'144","'13","N","N"," "," ","B","'EE - 12"
"'145901002","BUFFALO H S","'145901","BUFFALO ISD","LEON","'145","'06","N","N"," "," ","S","'09 - 12"
"'145901041","BUFFALO J H","'145901","BUFFALO ISD","LEON","'145","'06","N","N"," "," ","E","'03 - 08"
"'145901102","BUFFALO EL","'145901","BUFFALO ISD","LEON","'145","'06","N","N","BUFFALO J H","'145901041","E","'EE - 02"
"'145902001","CENTERVILLE JR-SR H S","'145902","CENTERVILLE ISD","LEON","'145","'06","N","N"," "," ","S","'07 - 12"
"'145902101","CENTERVILLE EL","'145902","CENTERVILLE ISD","LEON","'145","'06","N","N"," "," ","E","'EE - 06"
"'145906001","NORMANGEE H S","'145906","NORMANGEE ISD","LEON","'145","'06","N","N"," "," ","S","'09 - 12"
"'145906041","NORMANGEE MIDDLE","'145906","NORMANGEE ISD","LEON","'145","'06","N","N"," "," ","M","'06 - 08"
"'145906101","NORMANGEE EL","'145906","NORMANGEE ISD","LEON","'145","'06","N","N"," "," ","E","'EE - 05"
"'145907002","OAKWOOD H S","'145907","OAKWOOD ISD","LEON","'145","'06","N","N"," "," ","S","'07 - 12"
"'145907102","OAKWOOD EL","'145907","OAKWOOD ISD","LEON","'145","'06","N","N"," "," ","E","'PK - 06"
"'145911002","LEON H S","'145911","LEON ISD","LEON","'145","'06","N","N"," "," ","S","'07 - 12"
"'145911102","LEON EL","'145911","LEON ISD","LEON","'145","'06","N","N"," "," ","E","'PK - 06"
"'146901001","CLEVELAND H S","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","N"," "," ","S","'09 - 12"
"'146901003","DISCIPLINARY ALTERNATIVE EDUCATION PROGRAM","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","N"," "," ","B","'06 - 11"
"'146901004","FREDERICK A DOUGLASS LEARNING ACADEMY","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","Y"," "," ","S","'11 - 12"
"'146901041","CLEVELAND MIDDLE","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","N"," "," ","M","'06 - 08"
"'146901042","SANTA FE MIDDLE","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","N"," "," ","M","'06 - 08"
"'146901102","NORTHSIDE EL","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","N"," "," ","E","'EE - 05"
"'146901103","SOUTHSIDE EL","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","N"," "," ","E","'EE - 05"
"'146901104","EASTSIDE EL","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","N"," "," ","E","'EE - 05"
"'146901105","COTTONWOOD EL","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","N"," "," ","E","'EE - 05"
"'146901106","PINE BURR EL","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","N"," "," ","E","'EE - 05"
"'146901107","SANTA FE EL","'146901","CLEVELAND ISD","LIBERTY","'146","'04","N","N"," "," ","E","'EE - 05"
"'146902002","DAYTON H S","'146902","DAYTON ISD","LIBERTY","'146","'04","N","N"," "," ","S","'09 - 12"
"'146902007","FREDDA NOTTINGHAM ALTERNATIVE EDUCATION CENTER","'146902","DAYTON ISD","LIBERTY","'146","'04","N","Y"," "," ","S","'11 - 12"
"'146902041","WILSON J H","'146902","DAYTON ISD","LIBERTY","'146","'04","N","N"," "," ","M","'06 - 08"
"'146902101","AUSTIN EL","'146902","DAYTON ISD","LIBERTY","'146","'04","N","N"," "," ","E","'KG - 05"
"'146902102","COLBERT EL","'146902","DAYTON ISD","LIBERTY","'146","'04","N","N","AUSTIN EL","'146902101","E","'EE - PK"
"'146902103","RICHTER EL","'146902","DAYTON ISD","LIBERTY","'146","'04","N","N"," "," ","E","'KG - 05"
"'146902105","KIMMIE M BROWN EL","'146902","DAYTON ISD","LIBERTY","'146","'04","N","N"," "," ","E","'KG - 05"
"'146903041","DEVERS JH","'146903","DEVERS ISD","LIBERTY","'146","'04","N","N"," "," ","M","'06 - 08"
"'146903101","DEVERS EL","'146903","DEVERS ISD","LIBERTY","'146","'04","N","N"," "," ","E","'PK - 05"
"'146904001","HARDIN H S","'146904","HARDIN ISD","LIBERTY","'146","'05","N","N"," "," ","S","'09 - 12"
"'146904041","HARDIN J H","'146904","HARDIN ISD","LIBERTY","'146","'05","N","N"," "," ","M","'06 - 08"
"'146904102","HARDIN EL","'146904","HARDIN ISD","LIBERTY","'146","'05","N","N"," "," ","E","'EE - 05"
"'146905001","HULL-DAISETTA H S","'146905","HULL-DAISETTA ISD","LIBERTY","'146","'05","N","N"," "," ","S","'09 - 12"
"'146905041","HULL-DAISETTA J H","'146905","HULL-DAISETTA ISD","LIBERTY","'146","'05","N","N"," "," ","M","'07 - 08"
"'146905101","HULL-DAISETTA EL","'146905","HULL-DAISETTA ISD","LIBERTY","'146","'05","N","N"," "," ","E","'EE - 06"
"'146906001","LIBERTY H S","'146906","LIBERTY ISD","LIBERTY","'146","'05","N","N"," "," ","S","'09 - 12"
"'146906041","LIBERTY MIDDLE","'146906","LIBERTY ISD","LIBERTY","'146","'05","N","N"," "," ","M","'06 - 08"
"'146906102","SAN JACINTO EL","'146906","LIBERTY ISD","LIBERTY","'146","'05","N","N","LIBERTY EL","'146906103","E","'EE - 01"
"'146906103","LIBERTY EL","'146906","LIBERTY ISD","LIBERTY","'146","'05","N","N"," "," ","E","'02 - 05"
"'146907001","TARKINGTON H S","'146907","TARKINGTON ISD","LIBERTY","'146","'04","N","N"," "," ","S","'09 - 12"
"'146907041","TARKINGTON MIDDLE","'146907","TARKINGTON ISD","LIBERTY","'146","'04","N","N"," "," ","M","'06 - 08"
"'146907101","TARKINGTON EARLY CHILDHOOD SCHOOL","'146907","TARKINGTON ISD","LIBERTY","'146","'04","N","N","TARKINGTON EL","'146907102","E","'EE - KG"
"'146907102","TARKINGTON EL","'146907","TARKINGTON ISD","LIBERTY","'146","'04","N","N"," "," ","E","'01 - 05"
"'147901001","COOLIDGE H S","'147901","COOLIDGE ISD","LIMESTONE","'147","'12","N","N"," "," ","B","'06 - 12"
"'147901101","COOLIDGE EL","'147901","COOLIDGE ISD","LIMESTONE","'147","'12","N","N"," "," ","E","'EE - 05"
"'147902001","GROESBECK H S","'147902","GROESBECK ISD","LIMESTONE","'147","'12","N","N"," "," ","S","'09 - 12"
"'147902042","GROESBECK MIDDLE","'147902","GROESBECK ISD","LIMESTONE","'147","'12","N","N"," "," ","M","'07 - 08"
"'147902101","ENGE-WASHINGTON INT","'147902","GROESBECK ISD","LIMESTONE","'147","'12","N","N"," "," ","E","'04 - 06"
"'147902104","H O WHITEHURST EL","'147902","GROESBECK ISD","LIMESTONE","'147","'12","N","N"," "," ","E","'EE - 03"
"'147903002","MEXIA H S","'147903","MEXIA ISD","LIMESTONE","'147","'12","N","N"," "," ","S","'09 - 12"
"'147903042","MEXIA J H","'147903","MEXIA ISD","LIMESTONE","'147","'12","N","N"," "," ","M","'06 - 08"
"'147903101","DEVELOPMENTAL CTR","'147903","MEXIA ISD","LIMESTONE","'147","'12","N","Y"," "," ","B","'06 - 12"
"'147903103","A B MCBAY EL","'147903","MEXIA ISD","LIMESTONE","'147","'12","N","N","R Q SIMS INT","'147903105","E","'EE - 02"
"'147903105","R Q SIMS INT","'147903","MEXIA ISD","LIMESTONE","'147","'12","N","N"," "," ","E","'03 - 05"
"'148901001","BOOKER JH/H S","'148901","BOOKER ISD","LIPSCOMB","'148","'16","N","N"," "," ","B","'06 - 12"
"'148901101","KIRKSEY EL","'148901","BOOKER ISD","LIPSCOMB","'148","'16","N","N"," "," ","E","'EE - 05"
"'148902001","FOLLETT SCHOOL","'148902","FOLLETT ISD","LIPSCOMB","'148","'16","N","N"," "," ","B","'PK - 12"
"'148905101","DARROUZETT SCHOOLS","'148905","DARROUZETT ISD","LIPSCOMB","'148","'16","N","N"," "," ","B","'PK - 12"
"'149901001","GEORGE WEST H S","'149901","GEORGE WEST ISD","LIVE OAK","'149","'02","N","N"," "," ","S","'09 - 12"
"'149901041","GEORGE WEST J H","'149901","GEORGE WEST ISD","LIVE OAK","'149","'02","N","N"," "," ","M","'07 - 08"
"'149901101","GEORGE WEST EL","'149901","GEORGE WEST ISD","LIVE OAK","'149","'02","N","N"," "," ","E","'04 - 06"
"'149901102","GEORGE WEST PRI","'149901","GEORGE WEST ISD","LIVE OAK","'149","'02","N","N"," "," ","E","'EE - 03"
"'149902001","THREE RIVERS JR/SR H S","'149902","THREE RIVERS ISD","LIVE OAK","'149","'02","N","N"," "," ","S","'07 - 12"
"'149902101","THREE RIVERS EL","'149902","THREE RIVERS ISD","LIVE OAK","'149","'02","N","N"," "," ","E","'PK - 06"
"'150901001","LLANO H S","'150901","LLANO ISD","LLANO","'150","'13","N","N"," "," ","S","'09 - 12"
"'150901041","LLANO J H","'150901","LLANO ISD","LLANO","'150","'13","N","N"," "," ","M","'06 - 08"
"'150901101","LLANO EL","'150901","LLANO ISD","LLANO","'150","'13","N","N"," "," ","E","'EE - 05"
"'150901102","PACKSADDLE EL","'150901","LLANO ISD","LLANO","'150","'13","N","N"," "," ","E","'EE - 05"
"'152504001","TEXAS TECH UNIVERSITY K-12","'152504","TEXAS TECH UNIVERSITY K-12","LUBBOCK","'152","'17","N","N"," "," ","B","'KG - 12"
"'152802101","RISE ACADEMY","'152802","RISE ACADEMY","LUBBOCK","'152","'17","Y","N"," "," ","E","'PK - 08"
"'152803001","TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK","'152803","TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK","LUBBOCK","'152","'17","Y","Y"," "," ","S","'09 - 12"
